source_id,corpus,folder_name,material_type,clean_source_path,clean_match_confidence,duplicate_group,report_file_count,report_characters,report_lines,review_status,evidence_level,notes
B0219,book,John A. Lent：《Comics Art in China》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John A. Lent：《Comics Art in China》.md,1.0,,14,130978,3999,machine_read_complete,V2,
B0220,book,John Barnicoat：《Posters A Concise History》，1972,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John Barnicoat：《Posters A Concise History》，1972_clean.md,1.0,,12,182862,4609,machine_read_complete,V2,
B0221,book,John Clifford：《Graphic Icons Visionaries Who Shaped Modern Graphic Design》，2014,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John Clifford：《Graphic Icons Visionaries Who Shaped Modern Graphic Design》，2014_clean.md,1.0,,69,313179,8479,machine_read_complete,V2,
B0222,book,John E. Bowlt (ed.)：《Russian Art of the Avant-Garde Theory and Criticism 1902-1934》，1976,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John E. Bowlt (ed.)：《Russian Art of the Avant-Garde Theory and Criticism 1902-1934》，1976_clean.md,1.0,,13,190821,4412,machine_read_complete,V2,
B0223,book,"John F. Pile, Judith Gura：《A History of Interior Design》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\John F. Pile, Judith Gura：《A History of Interior Design》_clean.md",1.0,,39,1524558,3331,machine_read_complete,V2,
B0224,book,John Heskett：《Design A Very Short Introduction》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John Heskett：《Design A Very Short Introduction》_clean.md,1.0,,17,171888,4844,machine_read_complete,V2,
B0225,book,John Heskett：《Industrial Design》，1980,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John Heskett：《Industrial Design》，1980_clean.md,1.0,,35,577963,5582,machine_read_complete,V2,
B0226,book,John Heskett：《Toothpicks and Logos Design in Everyday Life》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John Heskett：《Toothpicks and Logos Design in Everyday Life》_clean.md,1.0,,17,210803,4784,machine_read_complete,V2,
B0227,book,John M. Carroll (ed.)：《Human-Computer Interaction in the New Millennium》，2002,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John M. Carroll (ed.)：《Human-Computer Interaction in the New Millennium》，2002_clean.md,1.0,,69,5676161,5521,machine_read_complete,V2,
B0228,book,John Milner：《Vladimir Tatlin and the Russian Avant-Garde》，1983,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John Milner：《Vladimir Tatlin and the Russian Avant-Garde》，1983_clean.md,1.0,,12,145123,3388,machine_read_complete,V2,
B0229,book,"John Pile, Judith Gura, Drew Plunkett：《A History of Interior Design, 5th Edition》，2023",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\John Pile, Judith Gura, Drew Plunkett：《A History of Interior Design, 5th Edition》，2023_clean.md",1.0,,30,142816,4228,machine_read_complete,V2,
B0230,book,John Thackara：《In the Bubble Designing in a Complex World》，2005,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John Thackara：《In the Bubble Designing in a Complex World》，2005.md,1.0,,18,239642,5246,machine_read_complete,V2,
B0231,book,"John Tillman Lyle：《Design for human ecosystems landscape, land use, and natural resources》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\John Tillman Lyle：《Design for human ecosystems landscape, land use, and natural resources》_clean.md",1.0,,23,169486,3536,machine_read_complete,V2,
B0232,book,John William Mackail：《The Life of William Morris》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\John William Mackail：《The Life of William Morris》_clean.md,1.0,,53,1488983,5228,machine_read_complete,V2,
B0233,book,"JONAS, WOLFGANG. Design Research and Its Meaning to the Methodological Developme",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\JONAS, WOLFGANG. Design Research and Its Meaning to the Methodological Developme.md",1.0,,15,177388,4167,machine_read_complete,V2,
B0234,book,Jonathan M. Woodham：《Dictionary of Modern Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jonathan M. Woodham：《Dictionary of Modern Design》_clean.md,1.0,,34,196944,4206,machine_read_complete,V2,
B0235,book,Jonathan M. Woodham：《Twentieth Century Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Jonathan M. Woodham：《Twentieth Century Design》_clean.md,1.0,,39,1272482,5906,machine_read_complete,V2,
B0236,book,Joost Baljeu：《Theo van Doesburg》，1974,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Joost Baljeu：《Theo van Doesburg》，1974_clean.md,1.0,,117,737307,6256,machine_read_complete,V2,
B0237,book,Josef Albers：《Interaction of Color》，1963,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Josef Albers：《Interaction of Color》，1963_clean.md,1.0,,27,185147,4723,machine_read_complete,V2,
B0238,book,Judith Gura：《Postmodern Design Complete》，2017,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Judith Gura：《Postmodern Design Complete》，2017_clean.md,1.0,,26,140461,2864,machine_read_complete,V2,
B0239,book,Judith Williamson：《Decoding advertisements ideology and meaning in advertising》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Judith Williamson：《Decoding advertisements ideology and meaning in advertising》_clean.md,1.0,,16,161223,4285,machine_read_complete,V2,
B0240,book,Judy Attfield：《Wild Things The Material Culture of Everyday Life》，2000,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Judy Attfield：《Wild Things The Material Culture of Everyday Life》，2000_clean.md,1.0,,41,1347737,7821,machine_read_complete,V2,
B0241,book,Juhani Pallasmaa：《The Eyes of the Skin Architecture and the Senses》，1996,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Juhani Pallasmaa：《The Eyes of the Skin Architecture and the Senses》，1996_clean.md,1.0,,34,114447,3298,machine_read_complete,V2,
B0242,book,Julier：《The culture of design，2018》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Julier：《The culture of design，2018》.md,1.0,,16,178184,4685,machine_read_complete,V2,
B0243,book,Junichiro Tanizaki：《In Praise of Shadows》，1933,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Junichiro Tanizaki：《In Praise of Shadows》，1933_clean.md,1.0,,17,207054,5314,machine_read_complete,V2,
B0244,book,"K. Anders Ericsson, Herbert A. Simon：《Protocol Analysis Verbal Reports as Data》，1984",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\K. Anders Ericsson, Herbert A. Simon：《Protocol Analysis Verbal Reports as Data》，1984_clean.md",1.0,,14,161602,4019,machine_read_complete,V2,
B0245,book,K. Michael Hays：《Architecture theory since 1968》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\K. Michael Hays：《Architecture theory since 1968》_clean.md,1.0,,36,266109,9362,machine_read_complete,V2,missing_special_entity_index
B0246,book,Kajri Jain：《Gods in the Bazaar The Economies of Indian Calendar Art》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kajri Jain：《Gods in the Bazaar The Economies of Indian Calendar Art》.md,1.0,,16,173984,3112,machine_read_complete,V2,
B0247,book,"Kallir, Jane：Viennese Design and the Wiener Werkstatte, 1986",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Kallir, Jane：Viennese Design and the Wiener Werkstatte, 1986_clean.md",1.0,,16,126085,2917,machine_read_complete,V2,
B0248,book,Karl Gerstner：《Designing Programmes》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Karl Gerstner：《Designing Programmes》.md,1.0,,16,183393,4979,machine_read_complete,V2,
B0249,book,Kasimir Malevich：《The Non-Objective World The Manifesto of Suprematism》，1927,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kasimir Malevich：《The Non-Objective World The Manifesto of Suprematism》，1927_clean.md,1.0,,10,132527,3310,machine_read_complete,V2,
B0250,book,"Kate Fletcher, Lynda Grose：《Fashion & Sustainability Design for Change》，2012",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Kate Fletcher, Lynda Grose：《Fashion & Sustainability Design for Change》，2012_clean.md",1.0,,27,209553,3426,machine_read_complete,V2,
B0251,book,Kate Fletcher：《Sustainable Fashion and Textiles Design Journeys》，2008,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kate Fletcher：《Sustainable Fashion and Textiles Design Journeys》，2008_clean.md,1.0,,15,153527,3881,machine_read_complete,V2,replacement_characters=6
B0252,book,"Katerina Clark：《Petersburg, Crucible of Cultural Revolution》，1995",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Katerina Clark：《Petersburg, Crucible of Cultural Revolution》，1995_clean.md",1.0,,21,201436,4640,machine_read_complete,V2,
B0253,book,Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kathryn B Hiesinger：《JAPANESE DESIGN A SURVEY SINCE 1950》.md,1.0,,20,172117,4102,machine_read_complete,V2,
B0254,book,"Kathryn Best：《Design Management Managing Design Strategy, Process and Implementation》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Kathryn Best：《Design Management Managing Design Strategy, Process and Implementation》_clean.md",1.0,,59,280611,7370,machine_read_complete,V2,
B0255,book,Kees Dorst：《Frame Innovation Create New Thinking by Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kees Dorst：《Frame Innovation Create New Thinking by Design》_clean.md,1.0,,15,134683,3848,machine_read_complete,V2,
B0256,book,"Kelly, Rob Roy：American Wood Type, 1828-1900：Notes on the Evolution of Decorated and Large Types, 1977",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Kelly, Rob Roy：American Wood Type, 1828-1900：Notes on the Evolution of Decorated and Large Types, 1977_clean.md",1.0,,14,140381,3205,machine_read_complete,V2,
B0257,book,"Ken Friedman：《Theory construction in design research criteria approaches, and methods》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Ken Friedman：《Theory construction in design research criteria approaches, and methods》.md",1.0,,12,182137,4280,machine_read_complete,V2,
B0258,book,Kenneth Frampton：《Modern Architecture A Critical History》，1980,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kenneth Frampton：《Modern Architecture A Critical History》，1980_clean.md,1.0,,49,183131,5206,machine_read_complete,V2,
B0259,book,"Kenneth Pomeranz：《The Great Divergence China, Europe, and the Making of the Modern World Economy》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Kenneth Pomeranz：《The Great Divergence China, Europe, and the Making of the Modern World Economy》_clean.md",1.0,,14,128803,3293,machine_read_complete,V2,
B0260,book,Kenya Hara：《Designing Design》，2007,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kenya Hara：《Designing Design》，2007.md,1.0,,16,176136,4907,machine_read_complete,V2,
B0261,book,Kevin Lynch：《The Image of the City》，1960,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kevin Lynch：《The Image of the City》，1960_clean.md,1.0,,57,1856981,8287,machine_read_complete,V2,
B0262,book,"Kirk Varnedoe, James Leggio：《Vienna 1900 Art, Architecture and Design》，1986",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Kirk Varnedoe, James Leggio：《Vienna 1900 Art, Architecture and Design》，1986_clean.md",1.0,,12,201908,4056,machine_read_complete,V2,replacement_characters=20
B0263,book,Kjetil Fallan：《Design History Understanding Theory and Method》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kjetil Fallan：《Design History Understanding Theory and Method》.md,1.0,,11,105778,1546,machine_read_complete,V2,
B0264,book,Klaus Krippendorff：《The Semantic Turn A New Foundation For Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Klaus Krippendorff：《The Semantic Turn A New Foundation For Design》_clean.md,1.0,,28,1008206,14468,machine_read_complete,V2,
B0265,book,Kurt Koffka：《Principles of Gestalt Psychology》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Kurt Koffka：《Principles of Gestalt Psychology》_clean.md,1.0,,37,969611,4746,machine_read_complete,V2,
B0266,book,Landsberger：《Chinese propaganda posters from revolution to modernization》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Landsberger：《Chinese propaganda posters from revolution to modernization》.md,1.0,,14,143557,2992,machine_read_complete,V2,
B0267,book,"Langdon Winner：《The Whale and the Reactor A Search for Limits in an Age of High Technology, Second Edition》，1986",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Langdon Winner：《The Whale and the Reactor A Search for Limits in an Age of High Technology, Second Edition》，1986_clean.md",1.0,,18,136310,3764,machine_read_complete,V2,
B0268,book,Lars Hallnäs Johan Redström：《Slow Technology – Designing for Reflection》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Lars Hallnäs Johan Redström：《Slow Technology – Designing for Reflection》.md,1.0,,16,156877,3689,machine_read_complete,V2,
B0269,book,Laszlo Moholy-Nagy：《Vision in Motion》，1947,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Laszlo Moholy-Nagy：《Vision in Motion》，1947_clean.md,1.0,,15,158072,4594,machine_read_complete,V2,
B0270,book,"Lawson, Bryan; Dorst, Kees：Design Expertise, 2009",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Lawson, Bryan; Dorst, Kees：Design Expertise, 2009_clean.md",1.0,,22,658938,3470,machine_read_complete,V2,
B0271,book,"Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Lawson, Bryan：How Designers Think：The Design Process Demystified, 2005_clean.md",1.0,,21,165538,4968,machine_read_complete,V2,
B0272,book,"Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Lears, T. J. Jackson：《No place of grace antimodernism and the transformation of American culture, 1880-1920》_clean.md",1.0,,14,148370,2922,machine_read_complete,V2,
B0273,book,"Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Lees-Maffei, Grace; Houze, Rebecca (eds.)：The Design History Reader, 2010_clean.md",1.0,,89,192389,3644,machine_read_complete,V2,
B0274,book,Lev Manovich：《Software Takes Command》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Lev Manovich：《Software Takes Command》.md,1.0,,14,159743,4267,machine_read_complete,V2,
B0275,book,Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Linda Parry：《William Morris and the Arts and Crafts Movement a design source book》_clean.md,1.0,,20,175809,3615,machine_read_complete,V2,
B0276,book,"Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Lissitzky, El; Arp, Hans (eds.)：Die Kunstismen = The Isms of Art, 1990_clean.md",1.0,,25,197681,5140,machine_read_complete,V2,
B0277,book,Lodder：《Russian constructivism》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Lodder：《Russian constructivism》.md,1.0,,15,134415,2795,machine_read_complete,V2,
B0278,book,"Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor.md",1.0,,20,161020,4569,machine_read_complete,V2,
B0279,book,Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Lucy Suchman：《Plans and Situated Actions The Problem of Human-Machine Communication》，1987_clean.md,1.0,,15,164617,3280,machine_read_complete,V2,
B0280,book,Löwgren：《Thoughtful interaction design a design perspective on information technology》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Löwgren：《Thoughtful interaction design a design perspective on information technology》.md,1.0,,14,197573,3694,machine_read_complete,V2,
B0281,book,"M. Havinden：《Colonialism and Development Britain and Its Tropical Colonies, 1850-1960》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\M. Havinden：《Colonialism and Development Britain and Its Tropical Colonies, 1850-1960》_clean.md",1.0,,20,164599,3637,machine_read_complete,V2,
B0282,book,Magdalena Droste：《The Bauhaus 1919-1933》，1990,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Magdalena Droste：《The Bauhaus 1919-1933》，1990_clean.md,1.0,,21,142105,3839,machine_read_complete,V2,
B0283,book,Margit Rowell：《The Russian Avant-Garde Book 1910-1934》，2002,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Margit Rowell：《The Russian Avant-Garde Book 1910-1934》，2002_clean.md,1.0,,21,356534,3374,machine_read_complete,V2,
B0284,book,"Margolin, Victor, A World History of Design and the History of the World, 2005",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor, A World History of Design and the History of the World, 2005.md",1.0,,14,154546,3840,machine_read_complete,V2,
B0285,book,"Margolin, Victor, Design History or Design Studies, 1992",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor, Design History or Design Studies, 1992.md",1.0,,13,164179,3848,machine_read_complete,V2,
B0286,book,"Margolin, Victor, Design in History, 2009",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor, Design in History, 2009.md",1.0,,11,202627,5027,machine_read_complete,V2,
B0287,book,"Margolin, Victor, The Politics of the Artificial, 2002",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor, The Politics of the Artificial, 2002.md",1.0,,21,168185,4407,machine_read_complete,V2,
B0288,book,"Margolin, Victor, World History of Design, Volume 1, 2015",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor, World History of Design, Volume 1, 2015_clean.md",1.0,,26,141589,3286,machine_read_complete,V2,
B0289,book,"Margolin, Victor, World History of Design, Volume 2, 2015",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor, World History of Design, Volume 2, 2015.md",1.0,,25,122702,3099,machine_read_complete,V2,
B0290,book,"Margolin, Victor; Buchanan, Richard (eds.)：The Idea of Design：A Design Issues Reader, 1995",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor; Buchanan, Richard (eds.)：The Idea of Design：A Design Issues Reader, 1995_clean.md",1.0,,30,166031,4586,machine_read_complete,V2,
B0291,book,"Margolin, Victor：The Struggle for Utopia：Rodchenko, Lissitzky, Moholy-Nagy, 1917-1946, 1997",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Margolin, Victor：The Struggle for Utopia：Rodchenko, Lissitzky, Moholy-Nagy, 1917-1946, 1997_clean.md",1.0,,19,833848,6023,machine_read_complete,V2,
B0292,book,Margolin：《World history of design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Margolin：《World history of design》.md,1.0,,26,161134,3028,machine_read_complete,V2,
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Marius B. Jansen：《The Making of Modern Japan》，2000_clean.md,1.0,,47,2256727,2623,machine_read_complete,V2,
B0294,book,"Mark Stickdorn, Jakob Schneider：《This Is Service Design Thinking》，2010",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Mark Stickdorn, Jakob Schneider：《This Is Service Design Thinking》，2010_clean.md",1.0,,28,234382,5730,machine_read_complete,V2,
B0295,book,Marshall McLuhan：《The Gutenberg Galaxy The Making of Typographic Man》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Marshall McLuhan：《The Gutenberg Galaxy The Making of Typographic Man》_clean.md,1.0,,45,963354,5163,machine_read_complete,V2,
B0296,book,Martin Heidegger：《The Question Concerning Technology and Other Essays》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Martin Heidegger：《The Question Concerning Technology and Other Essays》_clean.md,1.0,,13,64495,1385,machine_read_complete,V2,
B0297,book,Mary Warner Marien：《Photography A Cultural History》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Mary Warner Marien：《Photography A Cultural History》.md,1.0,,22,187549,2928,machine_read_complete,V2,
B0298,book,"Marzolph, Ulrich：《Narrative illustration in Persian lithographed books》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Marzolph, Ulrich：《Narrative illustration in Persian lithographed books》_clean.md",1.0,,16,140589,3598,machine_read_complete,V2,
B0299,book,Massimo Vignelli：《The Vignelli Canon》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Massimo Vignelli：《The Vignelli Canon》.md,1.0,,37,190231,6038,machine_read_complete,V2,
B0300,book,Matt Jones：《Mobile Interaction Design》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Matt Jones：《Mobile Interaction Design》.md,1.0,,18,149360,3806,machine_read_complete,V2,
B0301,book,"Matt Malpass：《Critical Design in Context History, Theory, and Practices》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Matt Malpass：《Critical Design in Context History, Theory, and Practices》.md",1.0,,13,146754,3092,machine_read_complete,V2,
B0302,book,Maurice Merleau-Ponty：《Phenomenology of Perception》，1945,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Maurice Merleau-Ponty：《Phenomenology of Perception》，1945_clean.md,1.0,,43,1352910,4026,machine_read_complete,V2,
B0303,book,Mauricio Tenorio-Trillo：《Mexico at the worlds fairs crafting a modern nation》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Mauricio Tenorio-Trillo：《Mexico at the worlds fairs crafting a modern nation》.md,1.0,,22,193113,4771,machine_read_complete,V2,
B0304,book,Maxine Berg：《Luxury and Pleasure in Eighteenth-Century Britain (2007)》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Maxine Berg：《Luxury and Pleasure in Eighteenth-Century Britain (2007)》_clean.md,1.0,,17,174765,4570,machine_read_complete,V2,
B0305,book,McKendrick：《The birth of a consumer society the commercialization of eighteenth-,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\McKendrick：《The birth of a consumer society the commercialization of eighteenth-.md,1.0,,16,174610,4495,machine_read_complete,V2,
B0306,book,"Meggs, Philip B.; Purvis, Alston W.：Meggs' History of Graphic Design, 2016",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Meggs, Philip B.; Purvis, Alston W.：Meggs' History of Graphic Design, 2016_clean.md",1.0,,297,2020582,6017,machine_read_complete,V2,
B0307,book,"Michael Braungart, William McDonough：《Cradle to cradle remaking the way we make things》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Michael Braungart, William McDonough：《Cradle to cradle remaking the way we make things》_clean.md",1.0,,28,771300,5397,machine_read_complete,V2,
B0308,book,Michael Polanyi：《The tacit dimension》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Michael Polanyi：《The tacit dimension》_clean.md,1.0,,10,131138,3347,machine_read_complete,V2,
B0309,book,Michael Twyman：《Lithography》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Michael Twyman：《Lithography》.md,1.0,,23,313327,6080,machine_read_complete,V2,
B0310,book,Michel E. Chevreul：《The Principles of Harmony and Contrast of Colors And Their Applications to the Arts》，1839,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Michel E. Chevreul：《The Principles of Harmony and Contrast of Colors And Their Applications to the Arts》，1839_clean.md,1.0,,18,73382,1782,machine_read_complete,V2,
B0311,book,"Mihaly Csikszentmihalyi, Eugene Halton：《The Meaning of Things Domestic Symbols and the Self》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Mihaly Csikszentmihalyi, Eugene Halton：《The Meaning of Things Domestic Symbols and the Self》_clean.md",1.0,,17,138166,3380,machine_read_complete,V2,
B0312,book,Mihaly Csikszentmihalyi：《Creativity》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Mihaly Csikszentmihalyi：《Creativity》_clean.md,1.0,,35,982255,2817,machine_read_complete,V2,
B0313,book,Mike Davis：《Late Victorian Holocausts El Nino Famines and the Making of the Third World》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Mike Davis：《Late Victorian Holocausts El Nino Famines and the Making of the Third World》_clean.md,1.0,,19,219124,4773,machine_read_complete,V2,
B0314,book,"Mildred S. Friedman, Joseph Giovannini：《Graphic Design in America A Visual Language History》，1989",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Mildred S. Friedman, Joseph Giovannini：《Graphic Design in America A Visual Language History》，1989_clean.md",1.0,,29,121742,3013,machine_read_complete,V2,
B0315,book,"Miller, Daniel：Material Culture and Mass Consumption, 1987",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Miller, Daniel：Material Culture and Mass Consumption, 1987_clean.md",1.0,,28,783757,3468,machine_read_complete,V2,
B0316,book,"MINDELL, DAVID A. Automation's Finest Hour Radar and System Integration in World",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\MINDELL, DAVID A. Automation's Finest Hour Radar and System Integration in World.md",1.0,,8,92752,2418,machine_read_complete,V2,
B0317,book,"Morris, William (printer); Chaucer, Geoffrey：The Works of Geoffrey Chaucer Now Newly Imprinted, 1896",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Morris, William (printer); Chaucer, Geoffrey：The Works of Geoffrey Chaucer Now Newly Imprinted, 1896_clean.md",1.0,,60,192651,5079,machine_read_complete,V2,
B0318,book,"Morris, William：Hopes and Fears for Art, 1882",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Morris, William：Hopes and Fears for Art, 1882.md",1.0,,12,176674,4212,machine_read_complete,V2,
B0319,book,Muneyoshi Yanagi：《The Unknown Craftsman A Japanese Insight into Beauty》，1972,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Muneyoshi Yanagi：《The Unknown Craftsman A Japanese Insight into Beauty》，1972_clean.md,1.0,,28,511462,4324,machine_read_complete,V2,
B0320,book,"Muthesius, Hermann：The English House, 1979",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Muthesius, Hermann：The English House, 1979_clean.md",1.0,,15,168470,3066,machine_read_complete,V2,
B0321,book,Müller：《Helvetica homage to a typeface》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Müller：《Helvetica homage to a typeface》.md,1.0,,17,157367,3884,machine_read_complete,V2,
B0322,book,Niedderer：《Designing Mindful Interaction The Category of Performative Object》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Niedderer：《Designing Mindful Interaction The Category of Performative Object》_clean.md,1.0,,13,141836,3145,machine_read_complete,V2,
B0323,book,Nielsen：《Designing Web usability》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Nielsen：《Designing Web usability》.md,1.0,,17,151549,5298,machine_read_complete,V2,
B0324,book,Nigel Cross：《Design Thinking Understanding How Designers Think and Work》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Nigel Cross：《Design Thinking Understanding How Designers Think and Work》_clean.md,1.0,,15,157519,3772,machine_read_complete,V2,
B0325,book,Nikolaus Pevsner：《Pioneers of modern design from William Morris to Walter Gropius》,book_or_book_length_source,D:\Design-history-知识库\00-book_clean\Nikolaus Pevsner：《Pioneers of modern design from William Morris to Walter Gropius》_clean.md,1.0,,21,378843,4756,machine_read_complete,V2,
B0326,book,"Nikolaus Pevsner：《Studies in Art, Architecture, and Design Victorian and After》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Nikolaus Pevsner：《Studies in Art, Architecture, and Design Victorian and After》_clean.md",1.0,,20,130828,3122,machine_read_complete,V2,
B0327,book,"None：《China design now , None》",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\None：《China design now , None》.md",1.0,,24,205970,5229,machine_read_complete,V2,
B0328,book,"Objects of desire ： design and society since 1750 -- Forty, Adrian, 1948- -- New",book_or_book_length_source,"D:\Design-history-知识库\00-book_clean\Objects of desire ： design and society since 1750 -- Forty, Adrian, 1948- -- New.md",1.0,,19,198814,3864,machine_read_complete,V2,
