source_id,corpus,source_folder,relative_path,category,size_bytes,sha256,characters,physical_lines,markdown_headings,replacement_characters,machine_read_status,semantic_review_status
B0291,book,"Margolin, Victor：The Struggle for Utopia：Rodchenko, Lissitzky, Moholy-Nagy, 1917-1946, 1997",知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,55128,e2d6253f0449b670c9cd3ab2a38a56df1dd86a2991009682a09641b5b2baa3a9,26897,474,55,0,complete,pending
B0291,book,"Margolin, Victor：The Struggle for Utopia：Rodchenko, Lissitzky, Moholy-Nagy, 1917-1946, 1997",知识涌现分析\02_语义链接网络.md,emergence_link_network,18196,c65dd50e7fa5d81e6e684cda917ab4d06be59dd035f87e00c468ec5232a4ae78,10970,283,16,0,complete,pending
B0291,book,"Margolin, Victor：The Struggle for Utopia：Rodchenko, Lissitzky, Moholy-Nagy, 1917-1946, 1997",知识涌现分析\03_知识涌现计算.md,emergence_computation,23630,8d5189cf536099d86cea0a29f9c9485fa0dcffc7434316a576dc24f9e7de52cf,11394,225,22,0,complete,pending
B0291,book,"Margolin, Victor：The Struggle for Utopia：Rodchenko, Lissitzky, Moholy-Nagy, 1917-1946, 1997",知识涌现分析\04_知识发现报告.md,emergence_discovery,27302,30f807c5587419780cfa5c5aaa03b285f778a80338e2d5673a27e16af729214a,12896,311,40,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\00_导言分析报告.md,chapter_or_full_report,19535,3ba2d88e20527dc56446a668375785627981557fef7edcf79079cafacea472c7,9144,148,10,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\00_整体分析报告.md,overall_report,9055,c629372aed5db327d92c7156b42cec54b3f2f6b9bcad624586ed35f3fd107706,3949,80,10,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\01_第20章分析报告.md,chapter_or_full_report,32080,58e3af8f65cf805908b83300e402b5405935e3b2fd9559881aad41e0ead64677,16794,193,10,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\02_第21章分析报告.md,chapter_or_full_report,38245,0a1163dd4950ad54f196ec82450861e84dd76c47a3dfc67830444e0f019f0331,21020,221,10,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\03_第22章分析报告.md,chapter_or_full_report,13526,e22c1dbe60b51793d61b4e279070ad9523939c9f9c56b7425afbaa3f476cdaaa,8040,110,10,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\04_第23章分析报告.md,chapter_or_full_report,8777,61f71a4bb5becfea3b015228391a49d53b7ce8ec9bb48ce7bd801e51c5065c44,5811,44,9,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\05_第24章分析报告.md,chapter_or_full_report,4696,ca070b947ca4d5802fb827165b1ab7ac8b10793e9ac78eb863dedf667fbc029e,2711,31,7,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\06_第25章分析报告.md,chapter_or_full_report,5247,bba8b6dedb963cc7f6d17656437b8005a143f87221b7187e8499114d700ea618,2746,31,7,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\07_第26章分析报告.md,chapter_or_full_report,5090,3a54c73163dd8e7dcc6e64adf4e5dffea68ee4e107babecb97bb60cd22c807d7,2582,29,7,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\08_第27章分析报告.md,chapter_or_full_report,6342,efc19cef7a0c10c7092cd06b8281b1b1eaabbc400c702da7115bcf9968dc3654,3322,30,7,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\09_第28章分析报告.md,chapter_or_full_report,6373,9330291766c5a621fa606999354a4c1a4ec29b7d5b71338c45fed8ae98b7d5a4,3841,31,7,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\10_第29章分析报告.md,chapter_or_full_report,4272,7b409091045acaa98297db038606adb30f978ae0f0fc39c8041fad7319dfb9f6,2191,25,6,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\11_第30章分析报告.md,chapter_or_full_report,3273,cfc01274053ce893f61efc3e40d4546cebc0d26540699c6142a086fc76940db2,1438,22,4,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\12_第31章分析报告.md,chapter_or_full_report,3613,0b25a521b7a035cdc9d2597b710dbbd4f7df1d14f7bbae1f4374d6d47bc78899,1599,23,4,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\13_第32章分析报告.md,chapter_or_full_report,2316,b932610ec5daef0b8b787ef6e1ef244659d310c04aceaab9752a69b1515324ce,977,13,4,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\14_第33章分析报告.md,chapter_or_full_report,2737,92218e85e29d4278d27ae9897fe6dd81d38da2b5fbc008731fbb11d31b05b976,1229,20,4,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\15_第34章分析报告.md,chapter_or_full_report,3008,0b58c203a16d0ad9372dd8c958c7a680f46c54efee9cad447ec229e25020eba0,1428,21,4,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\16_第35章分析报告.md,chapter_or_full_report,3496,c995664cc421320530fc0a5a3b3c88736fd954ad038a4d8e5a7ebd4699228a3f,1576,21,4,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\17_第36章分析报告.md,chapter_or_full_report,3966,01953fb32858972d6843bb19db5b5d529043c39cf346463af8c762c627c31ea0,1867,22,4,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\18_第37章分析报告.md,chapter_or_full_report,6194,e3254c7e52509ac82f1eacccc540fb2b88768b61b0503eda6f8b31b12a93baf7,3144,32,7,0,complete,pending
B0292,book,Margolin：《World history of design》,分析报告\NN_专项报告与实体总索引.md,special_entity_index,28173,f6cb66512e0e60a45c0da201dd72a866090b275febf1575283b6fdb28011150c,19252,351,14,0,complete,pending
B0292,book,Margolin：《World history of design》,知识涌现分析\00_方法与规则.md,emergence_method_or_overview,11502,89109d434e444ae28a2d3ed549c27b6ce8b5ab41ae3879ea37fa3c73d9e16970,5561,223,26,0,complete,pending
B0292,book,Margolin：《World history of design》,知识涌现分析\01_知识元语意分析.md,emergence_semantic_units,17006,8579987f58c49ae3351faafd2a46845dd366498f33127f7dc465a3c5cd814f32,9011,274,24,0,complete,pending
B0292,book,Margolin：《World history of design》,知识涌现分析\02_语义链接网络.md,emergence_link_network,19818,1f9c30c6414cbdb4599e2c30ba1ec3c31feb3475a5d0cc13c1a283438232c278,11458,383,28,0,complete,pending
B0292,book,Margolin：《World history of design》,知识涌现分析\03_知识涌现计算.md,emergence_computation,17197,c1a2aa805ed193f25c4e382fbb1506e683d6d86d2df8c8b5dd45a4d78143f797,9453,305,23,0,complete,pending
B0292,book,Margolin：《World history of design》,知识涌现分析\04_知识发现报告.md,emergence_discovery,24749,150efa32ea52ff48f90533fb6e2ea331412cf835d85328f772b7ee397560669f,10990,345,23,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\00_整体分析报告.md,overall_report,10554,430801475ca60c49eba6ac666c74f6f14a91c5937633fa98ab8332a9025457f2,4878,83,11,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\01_第一章_SEKIGAHARA_分析报告.md,chapter_or_full_report,23144,445412dd2aeffb08fba65af04117167f11831afefdec7b718384d8c293a2ff5f,12463,231,20,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\02_第二章_THE_TOKUGAWA_STATE_分析报告.md,chapter_or_full_report,16961,68583e28e2028bca1ed87b5f931952d76d28ecdf39a69175bd7aafa0f1b1e0be,9286,196,20,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\03_第三章_FOREIGN_RELATIONS_分析报告.md,chapter_or_full_report,10278,7721a6894d7f3f28c83325aa87ee1ea9dfa984319495f610393c2a9998354286,5252,141,18,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\04_第四章_STATUS_GROUPS_分析报告.md,chapter_or_full_report,8144,15f0224413415c3423ae9d28449aa8f79d08f556ea2fca80984beb42ded0cd3b,4096,114,16,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\05_第五章_URBANIZATION_AND_COMMUNICATIONS_分析报告.md,chapter_or_full_report,5422,fc667afe02666c671e9dd9cd551f0dc525eda5feea3453a0353d7e5f405b35e1,2950,79,14,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\06_第六章_THE_DEVELOPMENT_OF_A_MASS_CULTURE_分析报告.md,chapter_or_full_report,5235,c5eec28930cb4403f7d675891f4059084c68340bb1f808245260095131db3733,2865,72,14,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\07_第七章_EDUCATION_THOUGHT_AND_RELIGION_分析报告.md,chapter_or_full_report,6710,dc8e3ca6d6a08eec9ebdde39833dbc0a064dab4aae9680c5c79258e9ba315c8b,3740,85,14,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\08_第八章_CHANGE_PROTEST_AND_REFORM_分析报告.md,chapter_or_full_report,4314,8447b84ed3056ba7abaa9a40641d09da047bdedf3d5680dfac0e564335016078,2432,60,11,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\09_第九章_THE_OPENING_TO_THE_WORLD_分析报告.md,chapter_or_full_report,5246,515ca176aa06711a7610526dbe50296298f2f9e5795ea942d3338e71b0977442,2916,65,10,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\10_第十章_THE_TOKUGAWA_FALL_分析报告.md,chapter_or_full_report,4156,adbca9d1c5ff2d659f7b1cb6cc0ff745c68e24d838aaa9441329e9943f221dcd,2162,50,10,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\11_第十一章_THE_MEIJI_REVOLUTION_分析报告.md,chapter_or_full_report,4898,1184ded8d8653a260d42e5c7337c29f1c9cfc66f2d591fe4a0c73fc07c69bae4,2932,62,10,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\12_第十二章_BUILDING_THE_MEIJI_STATE_分析报告.md,chapter_or_full_report,2386,2b2f08e0f11d47d6c76e7de18cbac26e62a1567a429d05e8d4a770fee5c030c3,1116,26,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\13_第十三章_IMPERIAL_JAPAN_分析报告.md,chapter_or_full_report,2105,8b1e07765c94a24376854510afb7d7c896c40fa4e2c7d066d941046bf68c2fe8,967,24,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\14_第十四章_MEIJI_CULTURE_分析报告.md,chapter_or_full_report,1965,47ad29f46d33a0aa0b1bef11f72b9668c5c79b7d4976e2e2247acb99fd824fdc,993,22,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\15_第十五章_JAPAN_BETWEEN_THE_WARS_分析报告.md,chapter_or_full_report,1741,737dc07a101375dc88336ea6e88e0956c1a0c57798df51bc650585e698bab0f1,831,22,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\16_第十六章_TAISHO_CULTURE_AND_SOCIETY_分析报告.md,chapter_or_full_report,2250,9f78277747f2a9b5180b3ae98b077d42ccf4eebd0cbe8457065ffb80321517d1,1036,24,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\17_第十七章_THE_CHINA_WAR_分析报告.md,chapter_or_full_report,2692,646966bd5667940b1b5afbe36390ca02a7f71a70675fc2cffa68c8589ebe5fd3,1268,26,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\18_第十八章_THE_PACIFIC_WAR_分析报告.md,chapter_or_full_report,2797,e17abdf8ff51b9d87c0fc3f194c1bd043b9e7eef994ded45f5ca76812ea61583,1461,26,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\19_第十九章_THE_YOSHIDA_YEARS_分析报告.md,chapter_or_full_report,2663,4dd11360b5bf785dcdce1910f3d93563769a65e07cada08f79ae2f1bdf123293,1311,26,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\20_第二十章_JAPAN_SINCE_INDEPENDENCE_分析报告.md,chapter_or_full_report,2999,995c3560e3fc21412d12a5da8df0d1309575f7e3fd095165e018c844540ef132,1319,26,6,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch01_raw.txt,chapter_or_full_report,86392,68c40d6b3d030dfba99f6b865d2c4e5cb40cbb082d7b8c1d4c77885f3ffbcb3f,85824,2,1,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch02_raw.txt,chapter_or_full_report,79967,0f4ee9d094ecca7eded035e4579706608af5551f13510e8c5e0b673d6cbc0799,79430,2,1,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch03_raw.txt,chapter_or_full_report,92364,6a2c4080b3bb46bae79a201965caad60aeaaf1934dd46b2cc67661304fc62618,91774,2,1,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch04_raw.txt,chapter_or_full_report,87028,7ba28c011bf8ecfec8c690bdd801db7c7eb0847f539cbdcbd114ec73d9ddecd0,86335,2,0,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch05_raw.txt,chapter_or_full_report,86383,cfb9493f5e442734ecca8c09a0aa88d9f9d3eb65350615b137c8ddae45f2a270,85928,2,1,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch06_raw.txt,chapter_or_full_report,79233,56fd49aac5441d01bdc2064ac80c44d0a650afb1e7fbc8d2b8ad4cc7890e82b8,78703,2,1,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch07_raw.txt,chapter_or_full_report,101139,c56dc417b50f88672c3739c9deb67d533e1d7fd10055f3d376987a8e00c11d10,100264,2,1,0,complete,pending
B0293,book,Marius B. Jansen：《The Making of Modern Japan》，2000,分析报告\ch08_raw.txt,chapter_or_full_report,96339,fde2f366d05acace1ac1328dcc604b0872b54a3825b0c5e4f4b0704a61909bef,95572,2,1,0,complete,pending
